tid,seatNumber,price,passportID,rid,fid,fctype
539,104,542,125256,3812,GY3198,Gold,['FC']
540,200,818,120588,1147,D43641,Platinum,['J']
541,173,1146,89763,982,XP3333,NULL,['Y']
542,202,1040,1317,863,WK1299,NULL,['Y']
543,251,321,122673,3792,7J1646,NULL,['Y']
544,173,780,59715,3262,Z62994,Silver,['J']
545,290,822,56070,1002,PA1457,NULL,['J']
546,136,833,131298,2625,S13605,Explorer,['Y']
547,291,672,125631,2212,I42953,NULL,['FC']
548,215,504,103368,3576,TE235,Platinum,['J']
549,201,1184,1845,3116,R93434,Platinum,['J']
550,153,903,6426,3522,4Q178,NULL,['Y']
551,252,962,59196,1225,BX3214,NULL,['Y+']
552,261,888,21174,3207,HV582,NULL,['FC']
553,157,1040,126504,1339,JP3707,Explorer,['J']
554,208,145,92244,668,KN1804,Silver,['Y+']
555,236,1249,27051,3598,NG264,NULL,['J']
556,257,183,144234,2486,FE2338,Silver,['FC']
557,208,147,64095,2698,2N2268,NULL,['FC']
558,236,561,73014,1039,4R3573,Gold,['J']
559,201,1173,78549,2650,GV3512,Gold,['FC']
560,232,472,135345,2043,LH1784,Explorer,['Y']
561,265,141,140346,3640,XQ1316,NULL,['FC']
562,108,104,102747,3078,PS3498,NULL,['Y+']
563,203,305,105618,146,QX3025,NULL,['J']
564,243,416,62496,2580,L82734,Explorer,['Y']
565,119,927,40608,3848,R1259,NULL,['Y+']
566,151,427,139059,1650,GY3198,NULL,['J']
567,105,598,95346,3747,FC3308,NULL,['Y+']
568,233,619,59862,1677,XO921,NULL,['Y+']
569,238,743,142749,3015,77157,NULL,['J']
570,157,1220,78531,822,E2432,NULL,['FC']
571,274,1112,112956,1268,QI3037,Gold,['J']
572,101,1081,47376,2539,LR3991,NULL,['Y+']
573,229,143,20748,855,FQ608,Explorer,['FC']
574,136,689,33261,3985,MR3185,NULL,['Y']
575,189,1121,45225,2481,3N2927,Gold,['J']
576,212,689,121278,3884,HC2119,NULL,['FC']
577,240,1076,83415,3393,7G38,NULL,['Y+']
578,267,909,54597,2891,BW2193,Platinum,['J']
579,157,938,41082,3165,CW1820,NULL,['J']
580,136,1254,47661,2135,C51654,NULL,['FC']
581,224,146,77931,1196,8V3955,NULL,['Y+']
582,217,639,131178,784,LW1139,NULL,['J']
583,238,335,3951,2988,ZE1272,NULL,['FC']
584,255,509,138438,383,ON1676,Gold,['Y']
585,106,317,33450,2927,HM1258,Explorer,['Y+']
586,134,817,81696,341,E73856,NULL,['J']
587,146,115,50559,3667,NO1890,Platinum,['FC']
588,163,965,42843,2028,QX3025,NULL,['Y']
589,296,139,140334,2441,4Y1999,Explorer,['Y+']
590,224,1064,81645,959,NV2237,Silver,['Y+']
591,207,684,25230,2307,CV1962,NULL,['Y']
592,109,719,375,1774,ZE14,NULL,['FC']
593,138,352,10749,632,R81165,NULL,['Y+']
594,150,1146,42645,1334,HV373,NULL,['J']
595,156,771,146820,841,WY3175,NULL,['FC']
596,283,666,67812,2184,6B1891,Platinum,['Y+']
597,152,105,33789,880,J31665,NULL,['J']
598,177,675,87867,1405,HC3246,Explorer,['Y+']
599,118,472,74814,3352,PM882,Platinum,['Y']
600,208,202,8634,722,SG2985,NULL,['FC']
601,294,1087,62832,2351,A62657,NULL,['J']
602,294,630,107949,2411,BB3089,Explorer,['J']
603,266,811,92415,3707,DH2008,Platinum,['FC']
604,291,992,76494,3544,I63722,NULL,['J']
605,232,1264,51,1538,GS3797,Gold,['Y']
606,295,1136,138351,2582,TQ3230,NULL,['Y+']
607,252,1008,107229,1861,LG3074,Silver,['Y+']
608,231,576,110313,1668,CX3701,NULL,['Y+']
609,269,495,11673,3621,QM1357,Silver,['J']
610,119,1035,83790,3591,CX3701,NULL,['Y+']
611,276,743,64806,1715,9A240,NULL,['J']
612,233,352,118947,2682,L72263,Silver,['FC']
613,199,724,116655,2056,CE153,NULL,['J']
614,213,671,144129,1420,ZC1284,Platinum,['Y']
615,231,1119,81297,3402,NP3976,Silver,['Y+']
616,142,918,85422,106,8C915,NULL,['Y']
617,230,1265,135783,1875,G71949,NULL,['Y+']
618,234,150,115587,3158,H5135,Platinum,['Y']
619,198,133,91746,2626,PC3947,NULL,['Y']
620,149,428,113484,1065,TT2802,NULL,['J']
621,124,747,127416,980,YH622,NULL,['J']
622,225,573,22188,3712,8M3110,NULL,['Y+']
623,267,1018,101043,1452,YT3472,NULL,['FC']
624,110,825,27096,3516,DH2174,NULL,['FC']
625,234,518,61848,3220,A52952,NULL,['FC']
626,105,712,15846,2573,ON1317,Platinum,['Y+']
627,139,221,107439,1207,VA284,NULL,['Y+']
628,161,808,41598,3367,LH10,Platinum,['J']
629,298,516,126918,756,WF3708,Gold,['Y']
630,218,1153,118686,903,GT616,NULL,['Y']
631,254,1094,9381,3952,T82028,Silver,['FC']
632,292,1062,42198,104,ZF2081,NULL,['J']
633,300,732,23727,1337,ZF1228,NULL,['Y']
634,188,913,70020,2461,6D2271,Silver,['Y']
635,234,1252,85983,2310,P01956,NULL,['Y+']
636,175,130,130731,286,GM1305,NULL,['J']
637,106,1181,4320,3532,F83667,Silver,['Y']
638,274,1153,81324,3574,2U912,NULL,['J']
639,188,183,24504,1405,G41773,Gold,['FC']
640,154,495,6783,2654,6I3208,Explorer,['J']
641,130,193,46521,3994,FL2500,NULL,['FC']
642,290,356,25575,2910,RK2163,NULL,['Y+']
643,285,813,4503,2357,MY1036,NULL,['FC']
644,160,938,53487,3091,8D967,NULL,['J']
645,175,784,94902,733,6I1699,NULL,['Y']
646,117,190,137811,2176,RK2163,Platinum,['Y+']
647,132,1253,147468,80,HB947,Platinum,['J']
648,190,1279,77139,738,7Y3842,NULL,['FC']
649,255,1126,48099,766,TW3032,Silver,['J']
650,147,181,25119,1249,GP2358,NULL,['Y']
651,254,655,86424,455,P9716,Explorer,['Y+']
652,167,442,14070,267,XQ1499,Explorer,['J']
653,122,1128,147924,321,QH1645,NULL,['Y']
654,181,403,133119,2406,VP2797,NULL,['J']
655,243,118,148545,3699,Z32599,Gold,['Y']
656,133,1061,59052,1442,U169,NULL,['Y+']
657,278,341,16800,1364,LT3441,NULL,['FC']
658,177,1267,114252,894,NR2764,NULL,['J']
659,154,246,89169,721,UF3249,NULL,['Y+']
660,235,1120,68208,1350,EI607,Explorer,['Y+']
661,240,819,87690,1946,9K1083,NULL,['Y+']
662,134,1112,132633,1378,Q22635,NULL,['Y']
663,107,1010,129648,20,9X3161,NULL,['FC']
664,165,654,75486,2702,3F3828,NULL,['Y+']
665,219,688,100491,3970,ER2,Explorer,['J']
666,221,782,52269,1670,7O3269,Explorer,['Y+']
667,286,1047,84183,1211,A7335,Gold,['FC']
668,170,188,3834,1911,MB590,Silver,['J']
669,203,622,115851,129,QY3481,NULL,['Y']
670,211,109,122232,1391,GX3623,NULL,['J']
671,253,214,23355,382,Z33607,NULL,['Y']
672,178,501,38211,2035,6A3153,Silver,['FC']
673,189,380,39567,2167,V82367,Platinum,['J']
674,245,234,101721,570,KP769,NULL,['Y+']
675,120,566,68214,3445,..1828,NULL,['FC']
676,238,803,112983,1021,M23854,NULL,['J']
677,154,536,117624,1754,Q23709,Explorer,['J']
678,223,668,100107,2032,PZ2267,NULL,['J']
679,151,228,138477,1609,6N1532,NULL,['FC']
680,292,735,103872,3107,HG1054,NULL,['Y+']
681,193,173,8685,1472,V53910,Gold,['FC']
682,282,212,13458,1559,TJ3657,Explorer,['Y+']
683,106,897,56352,3422,AQ3085,NULL,['J']
684,259,180,94410,2027,MN3973,Silver,['FC']
685,186,576,23247,2988,S82766,Platinum,['Y']
686,199,1050,59052,3023,M43348,NULL,['FC']
687,134,1010,147189,132,NR904,NULL,['Y+']
688,144,1129,130038,3045,PQ3571,NULL,['Y+']
689,207,1287,145704,3021,IM2218,Explorer,['J']
690,111,441,101655,1461,K6511,Gold,['FC']
691,190,939,125031,3670,GL3635,NULL,['J']
692,173,973,50040,279,C72717,NULL,['Y+']
693,153,878,84726,3647,S02951,Explorer,['J']
694,135,222,23130,1086,QP2977,Gold,['FC']
695,137,709,62193,1506,JA3876,NULL,['J']
696,143,621,148257,3696,OM3698,NULL,['J']
697,144,504,54738,1145,AL3897,NULL,['Y']
698,293,1197,85782,3979,MP2121,Silver,['Y+']
699,106,593,50922,298,QD881,Gold,['FC']
700,249,948,109218,3805,XO3952,NULL,['FC']
701,278,256,114876,1837,YS736,Gold,['FC']
702,209,598,121818,3778,EH2484,NULL,['Y+']
703,156,223,34074,2922,PU3287,Explorer,['Y+']
704,197,158,22497,755,KE1574,NULL,['Y+']
705,194,1169,29394,3694,2R2643,NULL,['Y+']
706,172,683,6345,3181,S42915,NULL,['Y+']
707,210,884,71907,3237,V4424,NULL,['Y']
708,183,1075,93609,3323,1H2348,Platinum,['Y']
709,164,1012,35211,535,UE3787,NULL,['Y+']
710,249,369,40014,2524,8V1098,Explorer,['Y']
711,192,1008,74055,3119,WG1154,Platinum,['J']
712,166,898,16773,774,6B2052,Gold,['Y+']
713,155,334,40959,2719,5Q646,NULL,['J']
714,134,1017,3858,1162,CT645,Silver,['FC']
715,205,253,16794,540,RH3580,Platinum,['J']
716,198,365,54372,1007,BN247,NULL,['Y+']
717,154,548,114300,2222,JA232,NULL,['Y']
718,155,342,45336,3340,U41048,Explorer,['Y']
719,226,445,11082,1672,CC3399,Platinum,['Y+']
720,213,335,10806,2136,IW2986,NULL,['J']
721,165,612,47487,3660,PR3783,NULL,['Y+']
722,197,965,54612,530,PF3290,Gold,['Y']
723,109,1037,35895,2092,QN315,Explorer,['Y+']
724,231,973,132816,3062,UM2750,Platinum,['Y+']
725,293,668,97218,3679,B23059,NULL,['Y']
726,103,842,131673,1322,UB2341,NULL,['Y+']
727,275,480,20286,3794,QZ2402,NULL,['J']
728,225,698,110661,798,VC1561,Explorer,['FC']
729,118,1003,93174,3511,GS3936,Platinum,['J']
730,257,454,140064,3291,TK1866,Gold,['J']
731,145,802,70449,260,AG671,NULL,['Y+']
732,135,1281,55719,2970,SD1841,NULL,['Y+']
733,148,1019,132441,3205,GB1928,NULL,['FC']
734,184,1131,123975,1618,&T3291,Gold,['Y']
735,262,789,115896,2624,BI2362,NULL,['J']
736,216,633,8979,2445,NH2235,NULL,['FC']
737,204,621,32745,1059,GR1501,NULL,['Y+']
738,158,298,27378,2846,G83547,Platinum,['Y+']
739,246,900,141516,3383,A22700,NULL,['Y+']
740,101,133,103224,2571,SO76,NULL,['J']
741,163,1296,1062,604,QV1131,NULL,['J']
742,214,597,133242,3701,JY3537,NULL,['Y']
743,197,578,68931,993,3S1984,Gold,['J']
744,173,682,36198,808,U41048,NULL,['Y']
745,245,653,54894,826,7M3727,Silver,['Y+']
746,135,550,66687,2178,6C749,NULL,['FC']
747,202,810,98583,2067,Z53022,Platinum,['Y']
748,246,1097,87909,3229,ZP2857,Platinum,['FC']
749,144,1089,80610,3942,UL3843,Silver,['J']
750,111,434,111300,1520,6B2052,NULL,['Y+']
751,247,666,124824,1946,VQ586,Gold,['J']
752,280,318,44010,1141,YS2409,Explorer,['FC']
753,229,751,109842,3576,VC3521,NULL,['FC']
754,227,853,75696,2522,CB2273,Explorer,['Y+']
755,195,1032,21462,3364,H51274,NULL,['FC']
756,226,450,74562,1945,BU973,Platinum,['J']
757,194,1100,64017,3796,AW1540,Gold,['J']
758,262,149,32319,710,UI980,Gold,['FC']
759,286,264,29361,3630,LO3315,Silver,['Y+']
760,287,1151,121653,3027,D3186,NULL,['J']
761,130,1210,91578,1666,RJ3563,NULL,['Y']
762,187,1246,94836,3451,6U208,Silver,['J']
763,175,756,108378,2234,BK2757,NULL,['Y']
764,221,609,81474,1307,MY3448,NULL,['J']
765,114,780,94938,2888,AP1998,NULL,['Y+']
766,219,772,123285,2083,JT3868,NULL,['FC']
767,132,1141,91944,1000,4R3573,Explorer,['Y+']
768,254,510,77190,3743,SW1226,Gold,['FC']
769,254,692,46587,1458,CE2299,Explorer,['J']
770,298,436,59031,2299,BZ2771,Silver,['Y+']
771,137,768,149721,3220,FX3552,NULL,['FC']
772,121,342,44811,1411,3I276,NULL,['J']
773,212,1226,70383,2026,WF3708,Silver,['Y+']
774,268,1108,114999,3172,SS202,NULL,['Y']
775,143,984,110046,2114,WX3367,NULL,['J']
776,103,162,72960,3609,TV884,NULL,['Y+']
777,124,1020,108162,1637,DG2836,Explorer,['FC']
778,153,755,77064,3982,8O421,NULL,['FC']
779,205,576,30270,9,QT483,NULL,['FC']
780,236,1040,85896,355,8S2701,NULL,['J']
781,297,360,56274,842,4S830,Silver,['Y']
782,279,156,92850,2849,RK3817,NULL,['Y+']
783,171,677,7242,1540,9Y40,NULL,['J']
784,215,760,76050,3352,1K3260,Gold,['Y+']
785,143,988,139740,82,GS3650,Gold,['Y+']
786,177,617,137430,1324,1A1601,NULL,['J']
787,288,203,147639,2505,RR1950,NULL,['Y+']
788,100,652,123321,974,BA1737,Platinum,['FC']
789,296,290,124035,3111,9F1630,NULL,['Y+']
790,118,467,137217,934,A52952,NULL,['Y']
791,246,447,9735,972,SB733,NULL,['Y+']
792,169,735,131238,2810,ED1292,Gold,['Y+']
793,179,556,59256,232,ZC2703,Platinum,['Y']
794,180,513,98076,1702,CQ2958,Silver,['J']
795,222,266,103137,2605,Y1291,NULL,['J']
796,184,645,104448,2073,LJ2357,Explorer,['Y']
797,263,593,128172,1512,RX1865,Silver,['J']
798,182,604,112389,1361,CA1355,NULL,['FC']
799,190,421,50778,99,5C713,Explorer,['Y+']
800,248,509,38202,516,AK2517,NULL,['Y+']
801,102,240,86304,3739,AR2962,Platinum,['Y+']
802,281,686,117240,283,IM3271,NULL,['J']
803,112,217,68115,2726,H81312,NULL,['Y+']
804,174,812,31872,324,FM2397,NULL,['J']
805,156,875,4461,3435,HH2779,NULL,['Y+']
806,224,1076,76845,1717,AW3691,Silver,['J']
807,112,544,96231,2778,S8397,Gold,['Y+']
808,257,235,130380,3372,KC2768,NULL,['FC']
809,124,350,4407,1123,TL3596,NULL,['Y+']
810,158,1061,111747,1020,GU1563,Platinum,['Y']
811,134,148,99531,1305,DX1103,Platinum,['FC']
812,281,911,79311,3534,BX3214,NULL,['J']
813,255,1136,129135,1697,0384,Platinum,['J']
814,103,1082,143511,1314,8Q1619,Silver,['J']
815,256,942,84669,1902,B41631,NULL,['Y']
816,175,696,142533,425,EW2471,NULL,['J']
817,233,1167,103185,338,4N3131,Gold,['Y+']
818,214,849,132339,2793,S53879,Gold,['Y']
819,185,589,46650,2234,1F779,NULL,['Y']
820,174,182,27501,98,AH2640,Platinum,['Y+']
821,115,668,41310,1685,2P2317,NULL,['FC']
822,109,1038,85824,1907,S61683,NULL,['J']
823,272,851,148551,1660,Z72297,Explorer,['Y']
824,239,1119,130161,1858,C58,NULL,['Y']
825,153,984,143751,3308,W92493,Explorer,['Y+']
826,262,974,128796,1808,QE637,Silver,['Y']
827,214,617,78201,2094,1H2935,Explorer,['J']
828,262,870,102324,3031,B61850,NULL,['Y']
829,116,1117,31203,2496,K62152,Gold,['J']
830,139,1141,103041,2645,71160,NULL,['J']
831,105,251,118422,2201,BM1350,Platinum,['Y+']
832,193,980,106806,634,QC2574,NULL,['Y']
833,208,1104,22368,422,UE665,NULL,['FC']
834,270,552,94950,446,SY605,Explorer,['Y+']
835,113,198,7449,2323,6I3775,NULL,['J']
836,142,851,133647,3753,GB75,Gold,['J']
837,141,760,114198,578,E2432,NULL,['FC']
838,234,1283,118296,1088,TI295,Explorer,['Y']
839,274,346,131076,1074,DN2182,Gold,['Y+']
840,176,784,48252,780,SD3304,NULL,['Y']
841,253,108,70347,2063,EI1512,NULL,['FC']
842,217,903,47043,3205,TE235,Gold,['J']
843,238,637,1179,2001,7T470,Explorer,['J']
844,107,1198,113622,2140,M22489,NULL,['Y+']
845,164,1049,149904,3343,N41575,Silver,['Y+']
846,164,102,121314,3080,D5268,NULL,['Y+']
847,187,1263,121230,903,RN3603,Silver,['Y']
848,234,166,58620,3429,U61536,Gold,['Y']
849,274,767,141360,1933,M53819,NULL,['J']
850,166,206,107868,1909,CJ3971,Gold,['Y']
851,147,1195,89247,1244,5D2483,NULL,['Y+']
852,239,132,132063,813,Z7112,NULL,['Y+']
853,100,295,59016,884,Z53022,NULL,['J']
854,258,1286,29454,3155,KK2523,NULL,['Y']
855,136,377,68475,112,7R2474,NULL,['J']
856,121,509,84294,1591,ML718,Gold,['FC']
857,247,460,32514,1862,8K2880,NULL,['Y+']
858,114,977,63330,659,L33793,NULL,['J']
859,170,779,68478,1038,IE1810,Explorer,['Y+']
860,288,696,62160,1483,DB1092,NULL,['Y']
861,153,829,102693,3033,MU2735,Explorer,['FC']
862,121,1027,121368,2374,EU1018,NULL,['Y+']
863,102,237,141615,3267,S354,Gold,['J']
864,142,474,134346,2376,HG3254,NULL,['Y+']
865,137,237,105528,2426,HG2585,Silver,['Y']
866,269,1291,85833,787,DT1982,NULL,['FC']
867,170,710,45522,2890,QO3095,NULL,['Y']
868,267,1269,149064,1598,EL1902,Explorer,['FC']
869,114,849,108147,1409,P92426,Platinum,['FC']
870,126,1096,129345,664,Z42414,NULL,['Y']
871,291,1052,134733,130,ZK3932,NULL,['J']
872,138,994,149556,992,K91181,Gold,['J']
873,250,1264,63675,2559,OG2774,NULL,['FC']
874,138,783,82887,476,Z62994,NULL,['Y']
875,237,825,68487,218,AN2248,NULL,['J']
876,214,1229,82221,3115,KG2412,Explorer,['FC']
877,202,363,21453,166,CX1729,Silver,['FC']
878,248,835,66456,2566,XW1406,NULL,['Y+']
879,277,989,63693,2202,SO76,NULL,['J']
880,162,151,21348,2212,SU3224,NULL,['Y']
881,215,450,112965,889,PC2969,Platinum,['Y']
882,224,1187,66618,2847,++2960,Explorer,['J']
883,197,888,74295,215,WH3714,NULL,['Y']
884,155,599,114873,1616,SL1250,NULL,['J']
885,182,1022,46743,3071,4A3539,Platinum,['FC']
886,206,165,55419,2006,N53178,Silver,['Y+']
887,184,781,77748,150,NR668,NULL,['Y']
888,199,956,20421,3948,J92781,NULL,['Y+']
889,265,215,2397,1687,RS3937,NULL,['J']
890,187,1196,134982,1265,OW1303,NULL,['J']
891,251,761,63036,3402,K6511,NULL,['FC']
892,136,576,87012,514,6K2673,Gold,['J']
893,257,1142,52875,529,YT702,Platinum,['FC']
894,164,911,17619,406,C91300,NULL,['Y']
895,289,643,110808,3681,5W2746,Platinum,['J']
896,106,374,19053,1760,4A1403,Silver,['Y+']
897,231,1299,57363,3785,7G1301,NULL,['Y']
898,160,1120,137520,2186,L7324,NULL,['FC']
899,290,1280,94215,3679,V9547,Gold,['Y+']
900,164,1096,146256,2493,-.2579,Gold,['FC']
901,225,218,15978,2498,RB1873,Silver,['FC']
902,124,440,73920,719,XW3640,NULL,['FC']
903,116,233,127245,3489,WB2333,Explorer,['Y']
904,235,890,127272,866,HV1060,NULL,['J']
905,264,132,91593,2385,AV1997,NULL,['J']
906,153,1213,43104,536,LK3785,NULL,['J']
907,142,876,72780,3727,SF2566,NULL,['FC']
908,231,420,125751,4000,IH3096,NULL,['Y']
909,241,382,47604,2049,D83261,NULL,['J']
910,215,713,107376,613,XY1134,Platinum,['Y+']
911,108,748,63279,3698,YT357,Explorer,['FC']
912,228,113,25437,2787,G81454,NULL,['J']
913,215,1283,136974,3035,E72920,NULL,['Y']
914,109,730,3192,2661,WM2473,NULL,['FC']
915,268,1165,70713,3919,XG1365,NULL,['J']
916,222,298,145581,2365,TW328,Gold,['J']
917,182,204,147411,1904,9P1135,NULL,['Y']
918,265,743,64290,3662,1H2418,Silver,['FC']
919,263,341,143880,2544,++2960,NULL,['FC']
920,191,885,110802,1417,IK1016,NULL,['Y+']
921,178,623,85635,114,XW3640,Explorer,['Y']
922,254,601,92706,2131,NP2871,NULL,['J']
923,285,1287,105045,3845,SX3652,Platinum,['Y+']
924,238,1019,76959,361,VR1582,NULL,['Y+']
925,154,244,45717,610,JU3891,NULL,['J']
926,133,1279,31020,563,GQ2257,NULL,['J']
927,116,580,99960,2144,IG1568,NULL,['Y+']
928,190,163,23193,3844,TE1615,Gold,['J']
929,104,425,127539,3565,TW1653,Silver,['Y']
930,265,1244,10830,961,DK633,Platinum,['Y']
931,208,1124,132495,2808,WR3326,NULL,['J']
932,166,200,85149,67,V03530,Silver,['FC']
933,227,1045,71643,1229,VA367,NULL,['Y+']
934,167,1079,56175,126,5L2883,Gold,['FC']
935,149,1201,31914,3945,KK2523,NULL,['FC']
936,117,1120,130854,811,NE1649,Gold,['J']
937,133,1084,104280,162,H31159,Explorer,['J']
938,135,1208,64725,2452,8E461,Silver,['Y']
939,106,435,52719,3522,RB1939,NULL,['Y+']
940,233,184,138231,2932,LB2613,Silver,['Y']
941,243,393,38007,1300,ZC1284,Platinum,['Y+']
942,130,241,26787,1658,KY3341,Silver,['FC']
943,122,683,142767,2400,RX3490,Explorer,['Y']
944,246,606,78972,2996,IJ3077,NULL,['FC']
945,197,1047,108468,3906,JF2135,Silver,['J']
946,258,990,136062,1635,CN3494,Explorer,['Y']
947,149,1187,60909,3721,DN923,Platinum,['J']
948,240,291,118020,2942,LM88,NULL,['J']
949,167,828,149466,163,Z03648,NULL,['Y+']
950,195,669,4803,3697,J61725,NULL,['J']
951,240,376,114963,3416,6I1699,Silver,['Y']
952,253,1235,51297,1882,S354,NULL,['Y+']
953,193,607,131952,1701,LB2209,NULL,['Y']
954,254,881,29205,1930,6D2620,NULL,['J']
955,215,1107,142083,615,XW1406,Platinum,['Y']
956,191,810,64083,1885,ZQ667,Gold,['J']
957,197,645,75714,1220,8Z2019,Gold,['FC']
958,280,156,78993,3113,QZ3362,Platinum,['Y+']
959,183,843,87177,2960,ZP1793,NULL,['J']
960,222,963,2112,3597,K63283,Gold,['FC']
961,106,206,65157,2727,SF998,NULL,['Y+']
962,219,1214,107349,452,7H3406,NULL,['Y']
963,284,316,129372,1781,RC3888,NULL,['FC']
964,100,1293,92319,37,I62366,NULL,['Y+']
965,234,418,122265,2248,FF371,Gold,['Y+']
966,265,430,98697,2460,WY1926,Platinum,['J']
967,140,985,94824,983,CK3686,Platinum,['FC']
968,245,349,60585,74,OC2540,Gold,['FC']
969,110,146,20385,2286,4G317,Platinum,['FC']
970,167,425,148011,226,QO1040,Explorer,['Y']
971,299,1260,55860,249,GM2632,NULL,['Y+']
972,105,1079,133500,2208,YT3472,Gold,['FC']
973,234,740,45456,1148,T62048,Silver,['FC']
974,263,243,123249,2765,GO746,NULL,['FC']
975,257,286,35397,2523,WX3041,NULL,['Y']
976,178,1142,68523,3894,4K692,NULL,['J']
977,108,239,52662,634,SY605,NULL,['FC']
978,232,958,26043,154,RS621,Gold,['Y']
979,238,169,38832,1210,V51133,NULL,['Y']
980,210,1245,124737,568,VL610,Explorer,['J']
981,142,816,111699,2613,7O2954,Silver,['FC']
982,291,368,93957,2410,2G655,Platinum,['Y+']
983,252,1214,90798,3821,KY3729,Platinum,['J']
984,161,324,73998,1237,PL809,NULL,['Y']
985,152,667,112794,1126,SO2293,NULL,['Y']
986,259,132,129933,3332,WZ3688,NULL,['J']
987,203,1025,99714,3010,1H720,Gold,['Y']
988,160,522,91995,561,EV1952,NULL,['Y']
989,204,1076,41145,1919,ZV1168,Silver,['J']
990,136,544,64194,1904,GK1156,Gold,['FC']
991,172,730,9909,1749,8Z2123,Gold,['Y']
992,258,519,57297,1657,KH414,NULL,['Y+']
993,266,694,110820,1057,W23088,Gold,['J']
994,282,102,62139,792,6U3137,Explorer,['Y']
995,191,735,67896,573,VG2593,NULL,['J']
996,149,499,6381,1909,SS202,Gold,['FC']
997,143,400,46581,828,CN1776,Platinum,['J']
998,113,1043,80589,3475,RS621,NULL,['Y']
999,271,1216,28242,766,Q997,Silver,['J']
1000,166,915,44610,3644,OE1314,Gold,['J']
1001,123,695,54309,719,VT1930,Platinum,['Y+']
1002,114,740,40614,1201,A1314,NULL,['J']
1003,259,598,63975,3640,AQ2442,Gold,['FC']
1004,228,198,58578,3206,DH2174,NULL,['J']
1005,192,242,145515,3898,A11222,Platinum,['FC']
1006,267,158,126453,465,0B3798,NULL,['J']
1007,195,237,127599,2133,E3826,NULL,['Y']
1008,117,157,80082,1567,PP2856,NULL,['Y']
1009,213,534,109944,2181,XO3711,NULL,['FC']
1010,194,166,49707,2206,3K456,NULL,['Y+']
1011,223,1245,82707,2671,FF70,NULL,['Y+']
1012,239,396,47868,1615,NP2871,Platinum,['Y+']
1013,200,529,149547,902,BH1379,NULL,['J']
1014,138,923,34557,1719,HX126,NULL,['FC']
1015,227,1161,124566,329,JH2345,NULL,['FC']
1016,208,716,53556,149,R81992,Silver,['Y+']
1017,296,120,66150,4,VA2973,NULL,['Y+']
1018,102,1011,74925,188,1I2215,NULL,['Y+']
1019,221,319,9147,2451,HP1913,NULL,['Y+']
1020,125,750,4860,1088,VL610,NULL,['FC']
1021,181,801,126171,1834,Z72330,Explorer,['FC']
1022,150,615,143589,3991,ZJ452,Explorer,['Y+']
1023,165,789,88446,3249,WG1473,NULL,['FC']
1024,199,182,14274,2381,UB3123,NULL,['Y']
1025,267,1067,137490,1023,CE2299,NULL,['Y']
1026,172,1060,9645,1096,T63165,NULL,['Y']
1027,249,135,130890,337,DK633,Silver,['Y+']
1028,211,1089,112464,1491,FY3293,Gold,['Y']
1029,286,1046,125952,1764,MY1298,Explorer,['J']
1030,195,251,78291,420,HC705,Gold,['FC']
1031,200,754,125022,2590,BO2752,NULL,['Y+']
1032,132,690,99576,329,S23482,NULL,['Y+']
1033,103,398,101214,1220,QH3259,NULL,['FC']
1034,219,815,10458,1460,1H3564,NULL,['FC']
